POLYGON_ID,POLYGON_NAME,POLYGON_LEVEL,POLYGON_VERSION,COUNTRY,DATE_TIME,N_BASELINE,N_CRISIS,N_DIFFERENCE,DENSITY_BASELINE,DENSITY_CRISIS,PERCENT_CHANGE,CLIPPED_Z_SCORE,LAT,LON,DS
PAK.5.3_1,F.A.T.A.,GADM2,3.6,PK,2022-09-03 00:00:00.000,2247.50000000000000,2024.0,-223.5000000000000000,0.0005630883116048825,0.000505941816691080500,-9.9399599733155440000,-2.16088555602402770000,32.932342294260580,70.79861448797378,2022-09-03
PAK.8.3_1,Larkana,GADM2,3.6,PK,2022-09-03 00:00:00.000,48292.33333333333600,42623.0,-5669.3333333333360000,0.0120991539221921500,0.010654524729656090000,-11.7393705135284420000,-3.14953115677083800000,27.895334562554417,68.34847452964398,2022-09-03
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-09-03 00:00:00.000,28943.48495624439600,29381.0,437.5150437556040000,0.0072514963630580530,0.007344405393379761000,1.5115661737184092000,0.58682796026279200000,33.170013305044215,70.38616127056210,2022-09-03
PAK.2.1_1,Kalat,GADM2,3.6,PK,2022-09-03 00:00:00.000,10636.41666666666600,9219.0,-1417.4166666666660000,0.0026648462301932660,0.002304484984226814000,-13.3248204059569540000,-1.88279843506768560000,27.493773199641932,65.73513763364258,2022-09-03
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-09-03 00:00:00.000,260128.07898665933000,265094.0,4965.9210133406740000,0.0651724497431010000,0.066265879423866260000,1.9090218720204482000,0.43063267272923800000,31.209905085174274,72.62371843417888,2022-09-03
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-09-03 00:00:00.000,82924.29639577576000,84175.0,1250.7036042242398000,0.0207758407334906440,0.021041330247021590000,1.5082292841680467000,0.33718865527616600000,30.022478285382874,70.54930191944253,2022-09-03
PAK.7.4_1,Gujranwala,GADM2,3.6,PK,2022-09-03 00:00:00.000,362628.49696643936000,366406.0,3777.5030335606425000,0.0908528890307669000,0.091590967038790540000,1.0416976735652155000,0.57378461278612660000,32.333162895855320,74.07475121428519,2022-09-03
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-09-03 00:00:00.000,65105.49612444535000,62315.0,-2790.4961244453516000,0.0163115211964014050,0.015576958649755277000,-4.2860486903051310000,-1.40625268205135570000,34.841214265020795,73.22436616623538,2022-09-03
PAK.7.6_1,Multan,GADM2,3.6,PK,2022-09-03 00:00:00.000,225788.33916257904000,231324.0,5535.6608374209610000,0.0565689764979431400,0.057824350199727030000,2.4516927406546074000,1.08355810318379700000,30.125238653918725,72.23541496058307,2022-09-03
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-09-03 00:00:00.000,17817.10899181176500,17190.0,-627.1089918117650000,0.0044638958041732850,0.004297005844327902000,-3.5195036246548397000,-0.72420045366892630000,32.682470214647080,70.79360871430961,2022-09-03
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-09-03 00:00:00.000,260551.52066580230000,260904.0,352.4793341977056000,0.0652785387576379400,0.065218499872514660000,0.1352814907708428000,0.03856182745825492000,33.195204916020860,72.72306554874687,2022-09-03
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-09-03 00:00:00.000,6260.41666666666700,3794.0,-2466.4166666666670000,0.0015684838490662514,0.000948390935042470100,-39.3907129643185100000,-4.00000000000000000000,28.782993915301570,67.82819872158310,2022-09-03
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-09-03 00:00:00.000,78579.72821942651000,71599.0,-6980.7282194265135000,0.0196873532767285500,0.017897691765446973000,-8.8835117434057550000,-3.46232076016285100000,35.692411371900940,72.24693033592979,2022-09-03
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-09-03 00:00:00.000,19607.75000000000000,19035.0,-572.7500000000000000,0.0049125227327566790,0.004758202806677232000,-2.9208899088417160000,-0.59509006078880740000,31.937340491088090,70.62908633221942,2022-09-03
PAK.7.1_1,Bahawalpur,GADM2,3.6,PK,2022-09-03 00:00:00.000,129996.41557011975000,131715.0,1718.5844298802550000,0.0325692823840113000,0.032924963629182645000,1.3220143049330560000,0.35874615386031233000,28.848917939976854,71.63772667830045,2022-09-03
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-09-03 00:00:00.000,5821.12789195425000,5403.0,-418.1278919542501000,0.0014584245055913716,0.001350594681611614700,-7.1817022867545020000,-1.70771790929548370000,29.488334147075516,68.57004866839137,2022-09-03
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-09-03 00:00:00.000,122110.17280666501000,124397.0,2286.8271933349897000,0.0305934643094484700,0.031095673997490290000,1.8727419782919088000,0.53868975140527580000,25.323100383720320,68.05136342208650,2022-09-03
PAK.5.5_1,Kohat,GADM2,3.6,PK,2022-09-05 16:00:00.000,17867.43135264305000,17155.0,-712.4313526430487000,0.0063267474676253314,0.006020103038336002500,-3.9870951097096046000,-0.39305004939400884000,33.324038652215350,71.24562877885840,2022-09-05
PAK.2.6_1,Zhob,GADM2,3.6,PK,2022-09-05 16:00:00.000,6626.00000000000000,5935.0,-691.0000000000000000,0.0023462258168566717,0.002082734569077480000,-10.4270408933152260000,-2.26020852400625130000,30.879947250445810,68.96663058059505,2022-09-05
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-09-05 16:00:00.000,15720.01220684571700,14730.0,-990.0122068457167000,0.0055663595655000670,0.005169112081299289000,-6.2973820885058265000,-0.81909656974813530000,32.682470214647080,70.79360871430961,2022-09-05
PAK.7.4_1,Gujranwala,GADM2,3.6,PK,2022-09-05 16:00:00.000,257606.22707592437000,257229.0,-377.2270759243693000,0.0912167794368511800,0.090267856860864550000,-0.1464349739742315000,-0.02769784313288860300,32.333162895855320,74.07475121428519,2022-09-05
PAK.2.2_1,Makran,GADM2,3.6,PK,2022-09-05 16:00:00.000,4706.34282018298650,4926.0,219.6571798170134600,0.0016664870250062422,0.001728652146129008900,4.6662668984978410000,0.19464862016627680000,26.114871247960583,63.45987406471992,2022-09-05
PAK.8.2_1,Karachi,GADM2,3.6,PK,2022-09-05 16:00:00.000,503316.02932703690000,518940.0,15623.9706729631290000,0.1782211080659347500,0.182108555564796550000,3.1042006851731710000,0.71526595166829920000,25.078783448780808,67.18591128987336,2022-09-05
PAK.2.3_1,Nasirabad,GADM2,3.6,PK,2022-09-05 16:00:00.000,4893.91658507248100,3214.0,-1679.9165850724812000,0.0017329057406338811,0.001127870076666389400,-34.3196161952084800000,-2.94094086442630640000,28.782993915301570,67.82819872158310,2022-09-05
PAK.7.3_1,Faisalabad,GADM2,3.6,PK,2022-09-05 16:00:00.000,188809.05756390530000,187509.0,-1300.0575639053131000,0.0668561251604002600,0.065801428190926580000,-0.6885531314799219000,-0.09518168752878588000,31.209905085174274,72.62371843417888,2022-09-05
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-09-05 16:00:00.000,46599.38892313573000,44366.0,-2233.3889231357316000,0.0165005567976465250,0.015569098886552904000,-4.7926400932394780000,-1.33215528227067500000,34.841214265020795,73.22436616623538,2022-09-05
PAK.2.4_1,Quetta,GADM2,3.6,PK,2022-09-05 16:00:00.000,43019.90180269602000,38817.0,-4202.9018026960180000,0.0152330824401032720,0.013621821022389308000,-9.7694414263362400000,-1.06642855345067800000,29.377445454266713,64.30346882797684,2022-09-05
PAK.4.1_1,Islamabad,GADM2,3.6,PK,2022-09-05 16:00:00.000,166006.36667038470000,175578.0,9571.6333296152880000,0.0587818326659570700,0.061614552682305950000,5.7657883030095930000,0.52091726420947420000,33.669224708654600,73.06666567556829,2022-09-05
PAK.2.1_1,Kalat,GADM2,3.6,PK,2022-09-05 16:00:00.000,7376.84281816585900,6952.0,-424.8428181658591700,0.0026120946373188146,0.002439624384873907500,-5.7583609279368690000,-0.43241045925634920000,27.493773199641932,65.73513763364258,2022-09-05
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-09-05 16:00:00.000,183729.11904869528000,183777.0,47.8809513047162900,0.0650573501992728300,0.064491779427355030000,0.0260604802046778550,0.00382085587820541100,33.195204916020860,72.72306554874687,2022-09-05
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-09-05 16:00:00.000,40670.61538461538000,39895.0,-775.6153846153829000,0.0144012145793590020,0.014000117208651403000,-1.9070188810567148000,-0.28784756114339766000,34.305424712427560,72.36232932451856,2022-09-05
PAK.8.4_1,Mirpur Khas,GADM2,3.6,PK,2022-09-05 16:00:00.000,29250.22338554443200,28435.0,-815.2233855444320000,0.0103573240651960630,0.009978526953954195000,-2.7869719320775643000,-0.44032282195625716000,25.222414194595153,69.82002142729421,2022-09-05
PAK.3.1_1,F.A.T.A.,GADM2,3.6,PK,2022-09-05 16:00:00.000,21236.94216452154800,20741.0,-495.9421645215479700,0.0075198705067148300,0.007278516882432353000,-2.3351705201930080000,-0.36286324963492195000,33.170013305044215,70.38616127056210,2022-09-05
PAK.7.6_1,Multan,GADM2,3.6,PK,2022-09-05 16:00:00.000,165908.56617973925000,168982.0,3073.4338202607470000,0.0587472021141832100,0.059299857279166090000,1.8524753521030375000,0.24702957076790838000,30.125238653918725,72.23541496058307,2022-09-05
PAK.5.6_1,Malakand,GADM2,3.6,PK,2022-09-05 16:00:00.000,57140.53846153846000,52475.0,-4665.5384615384610000,0.0202331129682392330,0.018414742462062473000,-8.1648807280168000000,-3.23914057741616200000,35.692411371900940,72.24693033592979,2022-09-05
PAK.5.3_1,F.A.T.A.,GADM2,3.6,PK,2022-09-05 16:00:00.000,1556.23076923076930,1377.0,-179.2307692307692800,0.0005510517367576137,0.000483222493954455000,-11.5095830863465750000,-2.20267252080761940000,32.932342294260580,70.79861448797378,2022-09-05
PAK.7.1_1,Bahawalpur,GADM2,3.6,PK,2022-09-05 16:00:00.000,97569.48838537652000,98288.0,718.5116146234795000,0.0345487552953920300,0.034491628529989445000,0.7364026013537586000,0.08426899548079216000,28.848917939976854,71.63772667830045,2022-09-05
PAK.2.5_1,Sibi,GADM2,3.6,PK,2022-09-05 16:00:00.000,4459.92295431080400,3753.0,-706.9229543108040000,0.0015792312672193913,0.001317018169797436000,-15.8470110681393970000,-3.11342672190833050000,29.488334147075516,68.57004866839137,2022-09-05
PAK.7.5_1,Lahore,GADM2,3.6,PK,2022-09-05 16:00:00.000,532314.66155780060000,553621.0,21306.3384421993980000,0.1884893452517708300,0.194278954484792520000,4.0025759114145250000,0.53739708886509730000,31.212249025737595,73.94344561103003,2022-09-05
PAK.5.8_1,Peshawar,GADM2,3.6,PK,2022-09-05 16:00:00.000,106557.21514206195000,111406.0,4848.7848579380520000,0.0377312540203224300,0.039095050952425570000,4.5503623080338930000,0.46575278627171580000,34.013555182303660,71.79201037504812,2022-09-05
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-09-05 16:00:00.000,63997.82129265131500,63223.0,-774.8212926513152000,0.0226612346120431860,0.022186474753291580000,-1.2106805672377037000,-0.10672219439754907000,30.022478285382874,70.54930191944253,2022-09-05
PAK.8.6_1,Sukkur,GADM2,3.6,PK,2022-09-05 16:00:00.000,54793.52167782815000,47994.0,-6799.5216778281465000,0.0194020487710558560,0.016842251543101025000,-12.4091268061556600000,-1.38911730589868190000,27.039829802350530,69.02108870949430,2022-09-05
PAK.8.5_1,Rann of Kutch,GADM2,3.6,PK,2022-09-05 16:00:00.000,173.84615384615384,162.0,-11.8461538461538400,0.0000615578530508728,0.000056849705171112350,-6.7751869775626880000,-0.36834305962267260000,27.437046652649570,68.88075685015470,2022-09-05
PAK.7.8_1,Sargodha,GADM2,3.6,PK,2022-09-05 16:00:00.000,71969.95682747616000,70106.0,-1863.9568274761550000,0.0254841187362940900,0.024601885374851865000,-2.5898736235288697000,-0.42514149595941786000,32.100386779778120,71.88915810191632,2022-09-05
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-09-05 16:00:00.000,81681.84962529424000,84936.0,3254.1503747057577000,0.0289230401991352000,0.029806089866750606000,3.9838844869315926000,0.54484646342923240000,25.323100383720320,68.05136342208650,2022-09-05
PAK.8.3_1,Larkana,GADM2,3.6,PK,2022-09-05 16:00:00.000,32719.76855828454000,29323.0,-3396.7685582845406000,0.0115858686557534560,0.010290147560077330000,-10.3810781590718970000,-1.05307223634787600000,27.895334562554417,68.34847452964398,2022-09-05
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-09-05 16:00:00.000,15832.28409032807000,15774.0,-58.2840903280703060,0.0056061143484058060,0.005535476847957569000,-0.3681111890342052600,-0.02291969932172849300,31.937340491088090,70.62908633221942,2022-09-05
PAK.5.1_1,Bannu,GADM2,3.6,PK,2022-08-14 16:00:00.000,15980.30769230769100,14398.0,-1582.3076923076915000,0.0056737823478315650,0.005174170975481085000,-9.9009900990098960000,-1.67131181193325440000,32.682470214647080,70.79360871430961,2022-08-14
PAK.7.7_1,Rawalpindi,GADM2,3.6,PK,2022-08-14 16:00:00.000,183314.97602571830000,184296.0,981.0239742817066000,0.0650856851503895800,0.066229963473903460000,0.5351546523932393000,0.12157586081382825000,33.195204916020860,72.72306554874687,2022-08-14
PAK.5.7_1,Mardan,GADM2,3.6,PK,2022-08-14 16:00:00.000,40687.17244327247000,38190.0,-2497.1724432724730000,0.0144459146367338520,0.013724238752161595000,-6.1373423609871780000,-0.94079774373126080000,34.305424712427560,72.36232932451856,2022-08-14
PAK.5.8_1,Peshawar,GADM2,3.6,PK,2022-08-14 16:00:00.000,105654.75281382281000,104982.0,-672.7528138228081000,0.0375125487582528400,0.037727102191134550000,-0.6367403533703209000,-0.09124947394663185000,34.013555182303660,71.79201037504812,2022-08-14
PAK.2.2_1,Makran,GADM2,3.6,PK,2022-08-14 16:00:00.000,4772.52126249472000,5028.0,255.4787375052801500,0.0016944759397109598,0.001806898990465265700,5.3519974764239935000,0.30300184391047070000,26.114871247960583,63.45987406471992,2022-08-14
PAK.5.4_1,Hazara,GADM2,3.6,PK,2022-08-14 16:00:00.000,46435.62239428975000,43640.0,-2795.6223942897486000,0.0164868924756758940,0.015682790760521915000,-6.0202965895157840000,-1.35140879455595720000,34.841214265020795,73.22436616623538,2022-08-14
PAK.4.1_1,Islamabad,GADM2,3.6,PK,2022-08-14 16:00:00.000,162678.65080114393000,171500.0,8821.3491988560700000,0.0577587913234539340,0.061631498978678010000,5.4225277441977640000,0.55760280042138690000,33.669224708654600,73.06666567556829,2022-08-14
PAK.5.2_1,Dera Ismail Khan,GADM2,3.6,PK,2022-08-14 16:00:00.000,16279.66175454949200,14478.0,-1801.6617545494920000,0.0057800675224854160,0.005202920362759769000,-11.0662685688807030000,-1.30630135816074320000,31.937340491088090,70.62908633221942,2022-08-14
PAK.7.2_1,Dera Ghazi Khan,GADM2,3.6,PK,2022-08-14 16:00:00.000,65329.49573243108000,60854.0,-4475.4957324310820000,0.0231951315842203200,0.021868940168212666000,-6.8505461075345480000,-0.87231911563137590000,30.022478285382874,70.54930191944253,2022-08-14
PAK.7.8_1,Sargodha,GADM2,3.6,PK,2022-08-14 16:00:00.000,72521.11188355880000,70107.0,-2414.1118835587986000,0.0257485032436590220,0.025194166174333410000,-3.3287942406239996000,-0.75322873261438340000,32.100386779778120,71.88915810191632,2022-08-14
PAK.8.1_1,Hyderabad,GADM2,3.6,PK,2022-08-14 16:00:00.000,81320.61538461539000,76735.0,-4585.6153846153900000,0.0288727527008837830,0.027576052910372347000,-5.6388641112543710000,-0.70732295828484320000,25.323100383720320,68.05136342208650,2022-08-14
